,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
61,0,61,0.004803833297927429,0.010144568985045139,-0.0006162506726286872,0.012111284146293892,-0.003426506502922138,0.010846527719200942,0.011799824089346935,0.02789096101897446,-0.0005055279633988106,0.018453991412103753,-9.521341360850659e-05,0.029048215569110775,0.8296133219479237,0.2030886712661967
62,0,62,0.00471457648394241,0.008915195550333831,1.95527604702422e-06,0.0118886439586302,-0.0034342653260659535,0.011299721607902054,0.010688028178268893,0.02867371458918103,-1.35762497927862e-06,0.018217169799510553,0.0016018228967105673,0.030366161461655442,0.828255435675283,0.20651003406206558
63,0,63,0.004561837388178576,0.008737088022537512,-0.00022290353988539915,0.011756577034642892,-0.0031377797611305425,0.01096632373401529,0.010346501403320283,0.028395628782200023,0.0002889958294127714,0.01914558692446379,0.00040496371973908576,0.028522583188030304,0.8242522778257388,0.2079183352635979
64,0,64,0.004638165932307491,0.009556540469991668,-0.0006673353242461937,0.012453134742761728,-0.0033713805831415713,0.011362653467293647,0.010185157674313359,0.028950743616224378,0.0013614577785705398,0.01895644424432489,0.0011212011863165647,0.028568372171804902,0.8170652596528462,0.21285188040165282
65,0,65,0.00476357896729551,0.010518322942132534,-0.0006507130852429355,0.012362263197611769,-0.0035695897246954913,0.011742636382582466,0.009608214230099704,0.02787121567047299,0.0005865716909017203,0.01889207864960294,0.0023484017140811553,0.03188755440137644,0.8162819720186968,0.2205746317408692
66,0,66,0.0045369912185261865,0.009820324975002922,-0.0011157685291559507,0.012723579661548906,-0.00305274511969225,0.011475717834301723,0.009796757704183137,0.026546231830479158,-0.00020828144028482202,0.01916078883788678,0.0012104132790321752,0.030601128742306586,0.8186545698835918,0.21265149852487839
67,0,67,0.004421439838891163,0.00916989421085056,-0.0016648839985584523,0.011809759783481082,-0.0030165763343928064,0.010884315326025854,0.009784513068643946,0.02433138117191342,0.0005542783140730901,0.018295029101133016,-0.000987433405830297,0.024790190703701902,0.8229653970026946,0.20182769601677494
68,0,68,0.004611154428411189,0.010105626696184138,-0.0013644235760924583,0.011908841472434857,-0.0034455399022401078,0.011488800284945299,0.009626159969276502,0.024200586160597583,0.0008682371316501098,0.01878438842419211,0.0007223938596385971,0.02087685984863523,0.8281897182854411,0.19423945465064787
69,0,69,0.004616730829491704,0.008971968970910939,-0.0013735938325818479,0.010374787428086002,-0.0026903911731317133,0.010543617510170165,0.009688528619992172,0.0240540684533373,0.00027265523218946314,0.018649818661263917,-6.461283715675702e-06,0.021092220390659888,0.8347602544532152,0.185139962525019
70,0,70,0.00456886741451211,0.00876245870432333,-0.0010901049591295752,0.011034237013222689,-0.002648823812200801,0.010699840338705208,0.008512357280455081,0.02577786812296105,-0.0001767410848390913,0.01913516334490199,-0.0006199547813829604,0.02040963022745259,0.828845313956261,0.1942073310606112
71,0,71,0.0044718976318329625,0.00923829441340878,-0.0010811336395919824,0.010987462888229053,-0.0029916218770804325,0.01105565536410748,0.008008806043419992,0.028110277179981706,-3.3559841632621053e-05,0.01908109587454762,-0.0003447661626403123,0.022021616406490443,0.8345082912851105,0.1923424167295963
72,0,72,0.004145566672054268,0.009229974386054763,-0.0012543155401806714,0.011351763769927824,-0.002241550656717612,0.011143992601738283,0.007711645632058348,0.024657686407931482,-0.0013722964363235295,0.019680210571121605,-0.0002753629231775077,0.022612452508550793,0.8377849028581933,0.18820877150039042
73,0,73,0.004152843041484672,0.008997647680931446,-0.0011477566213732155,0.011143403024359391,-0.0020088309759276244,0.011151249957286311,0.008126469888328125,0.022592799345686254,-0.002606656361201821,0.018823307866992323,0.0006639825387433829,0.02586128606604686,0.8423090953548017,0.18404376873688327
74,0,74,0.004553675236356835,0.009083886494819773,-0.0009892199738887515,0.011297296291137113,-0.002328164280631682,0.011857291203085575,0.008428974173665343,0.023021997934372592,-0.0018798816688270711,0.019067123306150825,0.0005833377763634257,0.025145721726752612,0.8391401393337485,0.19486974554603737
75,0,75,0.0049268211214836275,0.00958931067099622,-0.0011475964707148391,0.011047776441670846,-0.0022646115968604883,0.011541178039294272,0.010507212712271063,0.022071962567912485,-0.0014471680222903468,0.019681555460985115,-2.9892018751644024e-05,0.02804280856666674,0.8536685378794123,0.18833831889023153
76,0,76,0.004734556612308217,0.00950175090937384,-0.0009257950886530537,0.011506612622102572,-0.0023209209560665096,0.011735540639556924,0.00926003849450647,0.02415988577864189,-0.0011575785505701125,0.01976440421865033,-0.0006232358194147445,0.03179989830379734,0.8439981850416466,0.19675379130105328
77,0,77,0.005214275888521468,0.009988850241132066,-0.0011118297881856814,0.011949763926044006,-0.0028277692749017723,0.011239944760321495,0.00997527046188176,0.023902115281104166,-0.0007451348462251579,0.020569917226743905,-0.0010986490087206437,0.0282224671329458,0.8397893237801066,0.20007752383825933
78,0,78,0.005374067194611314,0.009948943680857747,-0.0011486062247531787,0.011060223940077742,-0.0033615044998778487,0.010772713599382287,0.010748496057621423,0.023082452278600934,0.000200215228663403,0.020062334813227174,-0.0015880046556881631,0.027856584464398367,0.840674982053937,0.191660203215695
79,0,79,0.004807020705875351,0.010188354700187367,-0.0016700584807532385,0.011098974585863595,-0.002656216505811358,0.01104614837062558,0.008396248948525645,0.02410885035244547,0.00019015768669631476,0.02162432568062231,-0.0011165153524951112,0.023848924429593275,0.8297965932190771,0.20383607043000007
80,1,0,0.013331071819576133,0.009612829867832288,0.017609601670298253,0.017632918962401052,-0.012484892175169175,0.014468739436016334,0.07176148594545773,0.05431235897421066,0.0012042458724484284,0.019682582218584186,0.011037438490974298,0.06472399442097117,0.9689526523427575,0.0352329961206687
81,1,1,0.011865895169058943,0.008331552987294672,0.018270685363614557,0.019563622062973494,-0.016075344639436533,0.017518530870360743,0.06208272066971689,0.04887347896616478,-0.002806951859463737,0.0174818653429369,0.023245135822228393,0.06709328970115716,0.9747413214276406,0.03349291094271675
82,1,2,0.012320843803286598,0.01023079265141403,0.022736705246651955,0.025078313140763385,-0.018270630876610156,0.01869135212597803,0.09075368941120128,0.07448019827060387,-0.0015384474783187376,0.03277060503846328,-0.021836587541434426,0.11636581773043278,0.9790122529395866,0.026906459830101183
83,1,3,0.01054879498972464,0.009067757789847142,0.018512805883459375,0.021252089089731623,-0.017029333485709276,0.017185437617541176,0.07395783089473387,0.06013263464076165,-0.0025826690235836018,0.029566451671289906,-0.003601323593150429,0.1163252405681827,0.9793434446211963,0.031137433974382445
84,1,4,0.011434545356859612,0.009950908264424971,0.016143559702482605,0.018207037758533183,-0.015322808784948587,0.016001303171999784,0.07392092832170116,0.06297043421669883,-0.005183897839120689,0.03098543370385505,-0.004019079242551764,0.1178038707357125,0.9757026365145783,0.04530805974053825
85,1,5,0.011112111228342422,0.009754838604542616,0.01551209922176021,0.01817170416287205,-0.013603037726333794,0.01359512316064625,0.05963485900146029,0.05213920168101519,-0.003157079889782586,0.03170498403044781,-0.002380108399928777,0.13373277225439048,0.9782825319778571,0.03284285480181095
86,1,6,0.010612384978132255,0.009572102443977977,0.015930252635309942,0.018697169089490543,-0.012239942380533024,0.012847286352592469,0.05571492247931732,0.05611064144503464,-0.001328729939411335,0.03501946071410652,-0.006842466047408237,0.12399643120945866,0.9625285094470764,0.06582727705140873
